location|203954655|-89.9565845|35.1623649
location|203659744|-89.9983615|35.1642829
location|203954659|-89.9573475|35.1620149
location|203659749|-89.9985905|35.1646029
location|203659752|-89.9990845|35.1654039
location|203659756|-89.9991955|35.1657869
location|203954670|-89.9713574|35.1580557
location|203954671|-89.9739416|35.1579473
location|203659760|-89.9991865|35.1662259
location|203659761|-89.9991565|35.1667519
location|203954674|-89.9795485|35.1579369
location|203954679|-89.9831625|35.1586969
location|203954682|-89.9911249|35.1597998
location|203744894|-89.9968575|35.1570199
location|203690474|-89.9978235|35.1654639
location|203954691|-90.0032905|35.1602699
location|203954695|-90.0102095|35.1583479
location|203954697|-90.0105725|35.1582529
location|459094539|-90.0192095|35.1583363
location|203954703|-90.0175885|35.1585619
location|203954708|-90.0177445|35.1585769
location|203954713|-90.0179365|35.1585769
location|203954717|-90.0181285|35.1585489
location|2528500264|-90.0001694|35.1567914
location|203912967|-89.9871535|35.1620679
location|2528500269|-89.9991051|35.1570681
location|2528500272|-89.9987686|35.1571516
location|2528500275|-89.9967337|35.1578166
location|459070019|-90.0206621|35.1542721
location|203659714|-89.9990395|35.1573439
location|203844255|-89.9726465|35.1579689
location|203954642|-89.9514345|35.1658059
location|424696586|-89.9908310|35.1662272
location|203651863|-90.0009425|35.1427069
location|203651865|-89.9989335|35.1425499
location|203877152|-90.0177443|35.1541883
location|761690915|-89.9911419|35.1588053
location|203877161|-90.0132061|35.1537316
location|203877164|-90.0126575|35.1536513
location|203877176|-90.0113919|35.1533449
location|424696634|-89.9910648|35.1596455
location|203877179|-90.0109144|35.1533060
location|203877183|-90.0083111|35.1536723
location|203877186|-90.0074291|35.1536354
location|203877187|-90.0038138|35.1532729
location|203877193|-89.9921231|35.1521024
location|203877198|-89.9872401|35.1516564
location|203877202|-89.9859631|35.1515254
location|203848846|-90.0014615|35.1564759
location|203690470|-89.9973645|35.1648789
location|203942771|-89.9638455|35.1597909
location|203660170|-90.0158355|35.1584199
location|203889582|-89.9598145|35.1611009
location|203792374|-90.0027815|35.1555659
location|203865052|-89.9684275|35.1587429
location|203758597|-89.9463965|35.1696629
location|203873300|-89.9826881|35.1512114
location|203744912|-89.9955335|35.1657629
location|203954699|-90.0150455|35.1583599
location|203848835|-90.0023075|35.1506809
location|203848840|-90.0019791|35.1530740
location|203848843|-90.0016125|35.1554449
location|203848848|-90.0014475|35.1566919
location|203848851|-90.0008845|35.1609609
location|203912951|-89.9883555|35.1612049
location|203848885|-90.0003030|35.1687455
location|203848889|-90.0003605|35.1665469
location|203848891|-90.0010655|35.1609079
location|203734331|-90.0035925|35.1545119
location|203734335|-90.0017625|35.1543239
location|204000668|-89.9912595|35.1603609
location|204000675|-89.9912065|35.1606979
location|203744927|-89.9957095|35.1674579
location|204000748|-89.9910477|35.1594560
location|203664916|-90.0080405|35.1589479
location|203734570|-89.9764307|35.1579403
location|203664946|-90.0090515|35.1525239
location|203664948|-90.0089138|35.1536188
location|203744930|-89.9956825|35.1679169
location|203664954|-90.0087255|35.1548689
location|203664971|-90.0082055|35.1589139
location|203804246|-90.0117265|35.1581589
location|203865781|-89.9759844|35.1579473
location|203689708|-89.9626685|35.1600759
location|203902739|-89.9483725|35.1683059
location|203874076|-89.9979045|35.1579619
location|203874082|-89.9972725|35.1579249
location|203874090|-89.9968855|35.1579509
location|203804459|-90.0039265|35.1520059
location|203804462|-90.0021325|35.1518329
location|203874098|-90.0110175|35.1581719
location|203874118|-89.9914685|35.1565359
location|1782962455|-89.9870941|35.1514406
location|203734339|-89.9972935|35.1538489
location|203632566|-89.9958065|35.1640909
location|203769494|-90.0009645|35.1614899
location|203792379|-90.0026625|35.1561759
location|203792383|-90.0025615|35.1568759
road|203708027|203954679|45|Jackson Avenue
road|203928277|203954671|45|Jackson Avenue
road|203954708|203954713|45|Jackson Avenue
road|203792383|203792386|25|North Belvedere Boulevard
road|203744900|2528500275|35|North McLean Boulevard
road|203954703|203954708|45|Jackson Avenue
road|203848007|203848011|25|North Auburndale Street
road|203954622|203954626|45|Jackson Avenue
road|203744906|203744908|35|North McLean Boulevard
road|203612770|203633728|25|Oakmont Place
road|203707584|203744875|35|North McLean Boulevard
road|203801014|203916050|45|Jackson Avenue
road|203748917|203788613|25|Tutwiler Avenue
road|203848843|203848846|25|North Evergreen Street
road|203660170|203954699|45|Jackson Avenue
road|203792386|203848891|45|Jackson Avenue
road|203670568|203690459|25|North Idlewild Street
road|203659739|203659741|25|Hawthorne Street
road|203874737|203874738|25|Tutwiler Avenue
road|203785561|203785562|25|Mignon Avenue
road|203848840|203877187|55|North Parkway
road|1782962550|1782970695|55|North Parkway
road|203660170|203851435|45|Jackson Avenue
road|1782962505|1782962529|55|North Parkway
road|203659698|203659705|25|Hawthorne Street
road|1782962526|1782962550|55|North Parkway
road|203785192|203785569|25|Mignon Avenue
road|203659736|203659739|25|Hawthorne Street
road|203690428|2528500272|25|NoName
road|203659730|203690459|45|Jackson Avenue
road|203744904|203744906|35|North McLean Boulevard
road|203664916|203664971|45|Jackson Avenue
road|203877164|203877176|55|North Parkway
road|203659684|203659685|25|Hawthorne Street
road|203690428|2528500275|25|NoName
road|203865052|203954670|45|Jackson Avenue
road|203651159|203954682|45|Jackson Avenue
road|203633721|203912933|25|Hallwood Drive
road|203848007|203848843|25|Tutwiler Avenue
road|203757247|1875473566|45|Jackson Avenue
road|203877155|424703121|55|North Parkway
road|203708078|203954679|45|Jackson Avenue
road|203659682|203659684|25|Hawthorne Street
road|203829331|203829333|25|Crump Avenue
road|1782962455|1782962526|55|North Parkway
road|203954645|203954650|45|Jackson Avenue
road|203757247|1875473577|45|Jackson Avenue
road|203848011|2528500264|25|North Auburndale Street
road|1782962448|1782962493|55|North Parkway
road|203621770|203621773|25|NoName
road|203780925|203844255|45|Jackson Avenue
road|203929031|203954695|45|Jackson Avenue
road|203734570|203916050|45|Jackson Avenue
road|1782962491|1782962501|55|North Parkway
road|203804246|203874098|45|Jackson Avenue
road|203804462|1782962464|25|North Evergreen Street
road|203874098|203954697|45|Jackson Avenue
road|203954655|203954659|45|Jackson Avenue
road|203877198|1235932184|55|North Parkway
road|203873300|203877202|55|North Parkway
road|203642049|203715392|45|Jackson Avenue
road|203877161|1782962509|55|North Parkway
